Date,From time,To time,Condition
3/1/2019,00:00,23:30,Outage of Generating Unit EXON G3 on 30 Dec 2018 at 1801Hrs was without Final Approval/Consent.
4/1/2019,00:00,23:30,In view of the excess generation expected and to prevent severe overloading
5/1/2019,00:00,23:30,In view of the excess generation expected and to prevent severe overloading
5/1/2019,09:30,10:00,High-Risk Operating State commence at 09:31Hrs on 05 Jan 2019. There is a Contingency Reserve Shortfall.
5/1/2019,10:00,10:30,Emergency Operating State commence at 10:01Hrs on 05 Jan 2019. There is a Contingency Reserve Shortfall.
5/1/2019,15:00,15:30,Activate scheduled contingency reserve from Load Facilities. Must deliver within 10 Minutes.
5/1/2019,15:00,15:30,Forced outage of generating unit SERCCP1 at 333MW on 05 Jan 2019 at 15:06Hrs. 
5/1/2019,15:00,22:30,Load interrupted can be restored with immediate effect. 
5/1/2019,15:30,16:00,High-Risk Operating State commence at 15:31Hrs on 05 Jan 2019. There is a Contingency Reserve and Regulation Shortfall.
5/1/2019,16:00,16:30,Emergency Operating State commence at 16:01Hrs on 05 Jan 2019. There is a Contingency Reserve and Regulation Shortfall.
5/1/2019,17:00,17:30,Emergency Operating State commence at 17:01Hrs on 05 Jan 2019. There is a Contingency Reserve Shortfall.
5/1/2019,19:00,19:30,Emergency Operating State commence at 19:01Hrs on 05 Jan 2019. There is a Contingency Reserve and Regulation Shortfall.
5/1/2019,19:30,20:00,Emergency Operating State commence at 19:31Hrs on 05 Jan 2019. There is a Contingency Reserve  Shortfall.
5/1/2019,22:00,23:30,Outage of Generating Unit SERCCP1 on 05 Jan 2019 at 2200Hrs was without Final Approval/Consent.
6/1/2019,00:00,23:30,Outage of Generating Unit SERCCP1 on 05 Jan 2019 at 2200Hrs was without Final Approval/Consent.
6/1/2019,00:00,23:30,In view of the excess generation expected and to prevent severe overloading
6/1/2019,16:30,17:30,Fuel changeover test of Generating Unit SERCCP2 was carried out and completed on 06 Jan 2019 at the following timing. Gas to Diesel : From 1631Hrs - 1635Hrs. Diesel to Gas : From 1708Hrs - 1711Hrs.
6/1/2019,16:30,17:30,Fuel changeover test of Generating Unit SERCCP2 is anticipated to carry out on 06 Jan 2019 at the following timing. Gas to Diesel : At about 1631Hrs. Diesel to Gas : At about 1701Hrs.
7/1/2019,00:00,23:30,Outage of Generating Unit SERCCP1 on 05 Jan 2019 at 2200Hrs was without Final Approval/Consent.
7/1/2019,00:00,23:30,In view of the excess generation expected and to prevent severe overloading
7/1/2019,10:30,11:00,High-Risk Operating State commence at 10:31Hrs on 07 Jan 2019. There is a Contingency Reserve Shortfall.
7/1/2019,11:00,11:30,Emergency Operating State commence at 11:01Hrs on 07 Jan 2019. There is a Contingency Reserve Shortfall.
7/1/2019,17:00,17:30,Forced outage of generating unit DG : SOXHYD : GENR 2 at 3MW on 07 Jan 2019 at 17:11Hrs. 
8/1/2019,00:00,23:30,In view of the excess generation expected and to prevent severe overloading
8/1/2019,00:00,23:30,Outage of Generating Unit SERCCP1 on 05 Jan 2019 at 2200Hrs was without Final Approval/Consent.
8/1/2019,01:00,01:30,Forced outage of generating unit SKRA G1 at 240MW on 08 Jan 2019 at 01:15Hrs. 
8/1/2019,07:30,08:00,High-Risk Operating State commence at 07:31Hrs on 08 Jan 2019. There is a Contingency Reserve Shortfall.
8/1/2019,08:00,08:30,Emergency Operating State commence at 08:01Hrs on 08 Jan 2019. There is a Contingency Reserve Shortfall.
8/1/2019,14:30,23:30,Outage of Generating Unit SKRA G1 on 08 Jan 2019 at 1430Hrs was without Final Approval/Consent.
8/1/2019,17:30,18:30,Fuel changeover test of Generating Unit SNKCCP4 was carried out and completed on 08 Jan 2019 at the following timing. Gas to Gas : From 1731Hrs - 1736Hrs. Gas to Gas : From 1810Hrs - 1815Hrs.
8/1/2019,17:30,18:30,Fuel changeover test of Generating Unit SNKCCP4 is anticipated to carry out on 08 Jan 2019 at the following timing. Gas to Gas : At about 1731Hrs. Gas to Gas : At about 1801Hrs.
9/1/2019,00:00,23:30,In view of the excess generation expected and to prevent severe overloading
9/1/2019,00:00,05:00,Outage of Generating Unit SKRA G1 on 08 Jan 2019 at 1430Hrs was without Final Approval/Consent.
9/1/2019,00:00,23:30,Outage of Generating Unit SERCCP1 on 05 Jan 2019 at 2200Hrs was without Final Approval/Consent.
9/1/2019,08:00,08:30,High-Risk Operating State commence at 08:01Hrs on 09 Jan 2019. There is a Contingency Reserve Shortfall.
9/1/2019,08:30,09:00,Emergency Operating State commence at 08:31Hrs on 09 Jan 2019. There is a Contingency Reserve Shortfall.
10/1/2019,00:00,23:30,In view of the excess generation expected and to prevent severe overloading
10/1/2019,00:00,23:30,Outage of Generating Unit SERCCP1 on 05 Jan 2019 at 2200Hrs was without Final Approval/Consent.
11/1/2019,00:00,23:30,Outage of Generating Unit SERCCP1 on 05 Jan 2019 at 2200Hrs was without Final Approval/Consent.
11/1/2019,00:00,23:30,In view of the excess generation expected and to prevent severe overloading
11/1/2019,17:30,18:30,Fuel changeover test of Generating Unit SNKCCP5 was carried out and completed on 11 Jan 2019 at the following timing. Gas to Gas : From 1731Hrs - 1735Hrs. Gas to Gas : From 1810Hrs - 1814Hrs.
11/1/2019,17:30,18:30,Fuel changeover test of Generating Unit SNKCCP5 is anticipated to carry out on 11 Jan 2019 at the following timing. Gas to Gas : At about 1731Hrs. Gas to Gas : At about 1801Hrs.
12/1/2019,00:00,23:30,In view of the excess generation expected and to prevent severe overloading
12/1/2019,15:00,15:30,Outage of Tembusu 230kV Bus Section 3 CB BS3-152 on 12 Jan 2019 at 1500Hrs was without Final Approval/Consent.
12/1/2019,16:00,16:30,High-Risk Operating State commence at 16:01Hrs on 12 Jan 2019. There is a Contingency Reserve and Regulation Shortfall.
12/1/2019,16:30,17:00,Emergency Operating State commence at 16:31Hrs on 12 Jan 2019. There is an Contingency Reserve Shortfall.
13/1/2019,00:00,23:30,In view of the excess generation expected and to prevent severe overloading
14/1/2019,00:00,23:30,In view of the excess generation expected and to prevent severe overloading
14/1/2019,08:30,23:30,SLNG will be carrying out electrical maintenance work at the SLNG Terminal
14/1/2019,08:30,23:30,SLNG has completed the electrical maintenance work on 25 Jan 2019 at 09:21Hrs.
14/1/2019,14:00,15:30,Load interrupted can be restored with immediate effect. 
14/1/2019,14:00,15:30,Testing of Black Start Facility at Seraya Power Station - Ser BSGT 1 is anticipated to carry out on 14 Jan 2019 from 1410Hrs to 1510Hrs.
14/1/2019,14:00,15:30,Testing of Black Start Facility at Seraya Power Station - Ser BSGT 1 on 14 Jan 2019 from 1410Hrs to 1510Hrs is cancelled.
14/1/2019,14:00,14:30,Activate scheduled contingency reserve from Load Facilities. Must deliver within 10 Minutes.
14/1/2019,14:00,14:30,Forced outage of generating unit TSPBLK1 at 307MW on 14 Jan 2019 at 14:16Hrs. 
14/1/2019,15:00,15:30,High-Risk Operating State commence at 15:01Hrs on 14 Jan 2019. There is a Contingency Reserve Shortfall
14/1/2019,15:30,16:00,Outage of Senoko SH C-Tampines 230kV Feeder No. 1 on 14 Jan 2019 at 1533Hrs was without Final Approval/Consent.
14/1/2019,15:30,16:00,Emergency Operating State commence at 15:31Hrs on 14 Jan 2019. There is a  Contingency Reserve Shortfall.
15/1/2019,00:00,23:30,SLNG will be carrying out electrical maintenance work at the SLNG Terminal
15/1/2019,00:00,23:30,SLNG has completed the electrical maintenance work on 25 Jan 2019 at 09:21Hrs.
15/1/2019,00:00,23:30,In view of the excess generation expected and to prevent severe overloading
15/1/2019,13:30,14:00,Forced outage of Senoko SH C CB4-152 & CB4-252 on 15 Jan 2019 at 1337Hrs.
16/1/2019,00:00,23:30,SLNG will be carrying out electrical maintenance work at the SLNG Terminal
16/1/2019,00:00,23:30,SLNG has completed the electrical maintenance work on 25 Jan 2019 at 09:21Hrs.
16/1/2019,00:00,23:30,In view of the excess generation expected and to prevent severe overloading
16/1/2019,17:30,18:00,Activate scheduled contingency reserve from Load Facilities. Must deliver within 10 Minutes.
16/1/2019,17:30,18:30,Load interrupted can be restored with immediate effect. 
16/1/2019,17:30,18:00,Forced outage of generating unit SNKCCP4 at 317MW on 16 Jan 2019 at 17:40Hrs. 
17/1/2019,00:00,23:30,SLNG will be carrying out electrical maintenance work at the SLNG Terminal
17/1/2019,00:00,23:30,In view of the excess generation expected and to prevent severe overloading
17/1/2019,00:00,23:30,SLNG has completed the electrical maintenance work on 25 Jan 2019 at 09:21Hrs.
17/1/2019,10:30,12:00,Testing of Black Start Facility at Seraya Power Station - Ser BSGT 1 on 17 Jan 2019 from 1040Hrs to 1140Hrs is cancelled.
17/1/2019,10:30,12:00,Testing of Black Start Facility at Seraya Power Station - Ser BSGT 1 is anticipated to carry out on 17 Jan 2019 from 1040Hrs to 1140Hrs.
17/1/2019,18:00,23:30,Outage of Generating Unit SNKCCP4 on 17 Jan 2019 at 1801Hrs was without Final Approval/Consent.
17/1/2019,18:00,19:30,Fuel changeover test of Generating Unit SERCCP1 is anticipated to carry out on 17 Jan 2019 at the following timing. Gas to Gas : At about 1801Hrs. Gas to Gas : At about 1901Hrs.
17/1/2019,18:00,19:00,Fuel changeover test of Generating Unit SERCCP1 was carried out and completed on 17 Jan 2019 at the following timing. Gas to Gas : From 1805Hrs - 1808Hrs. Gas to Gas : From 1850Hrs - 1853Hrs.
17/1/2019,20:00,21:30,Fuel changeover test of Generating Unit SERCCP2 is anticipated to carry out on 17 Jan 2019 at the following timing. Gas to Gas : At about 2001Hrs. Gas to Gas : At about 2101Hrs.
17/1/2019,20:00,21:30,Fuel changeover test of Generating Unit SERCCP2 was carried out and completed on 17 Jan 2019 at the following timing. Gas to Gas : From 2001Hrs - 2004Hrs. Gas to Gas : From 2102Hrs - 2105Hrs.
18/1/2019,00:00,23:30,Outage of Generating Unit SNKCCP4 on 17 Jan 2019 at 1801Hrs was without Final Approval/Consent.
18/1/2019,00:00,23:30,In view of the excess generation expected and to prevent severe overloading
18/1/2019,00:00,23:30,SLNG has completed the electrical maintenance work on 25 Jan 2019 at 09:21Hrs.
18/1/2019,00:00,23:30,SLNG will be carrying out electrical maintenance work at the SLNG Terminal
18/1/2019,07:00,07:30,Forced outage of Paya Lebar II - Tampines 230kV Feeder No. 2 on 18 Jan 2019 at 0715Hrs.
18/1/2019,12:00,23:30,Outage of Generating Unit TUASCCP2 on 18 Jan 2019 at 1201Hrs was without Final Approval/Consent.
18/1/2019,19:00,19:30,Outage of Peng Nguan/Labrador II 230kV Feeder No. 1 on 18 Jan 2019 at 1901Hrs was without Final Approval/Consent.
18/1/2019,20:00,21:00,Fuel changeover test of Generating Unit SNKCCP3 is anticipated to carry out on 18 Jan 2019 at the following timing. Gas to Gas : At about 2001Hrs. Gas to Gas : At about 2031Hrs.
18/1/2019,20:00,21:00,Generating Unit SNKCCP3 has cancelled its Fuel changeover test on 18 Jan 2019.
19/1/2019,00:00,23:30,SLNG will be carrying out electrical maintenance work at the SLNG Terminal
19/1/2019,00:00,23:30,SLNG has completed the electrical maintenance work on 25 Jan 2019 at 09:21Hrs.
19/1/2019,00:00,23:30,Outage of Generating Unit SNKCCP4 on 17 Jan 2019 at 1801Hrs was without Final Approval/Consent.
19/1/2019,00:00,23:30,Outage of Generating Unit TUASCCP2 on 18 Jan 2019 at 1201Hrs was without Final Approval/Consent.
19/1/2019,00:00,23:30,In view of the excess generation expected and to prevent severe overloading
19/1/2019,08:00,08:30,Forced outage of generating unit TUASCCP5 at 20MW on 19 Jan 2019 at 08:29Hrs. 
20/1/2019,00:00,23:30,Outage of Generating Unit SNKCCP4 on 17 Jan 2019 at 1801Hrs was without Final Approval/Consent.
20/1/2019,00:00,23:30,SLNG will be carrying out electrical maintenance work at the SLNG Terminal
20/1/2019,00:00,23:30,SLNG has completed the electrical maintenance work on 25 Jan 2019 at 09:21Hrs.
20/1/2019,00:00,23:30,Outage of Generating Unit TUASCCP2 on 18 Jan 2019 at 1201Hrs was without Final Approval/Consent.
20/1/2019,00:00,23:30,In view of the excess generation expected and to prevent severe overloading
20/1/2019,16:30,17:30,Fuel changeover test of Generating Unit TUASCCP5 is anticipated to carry out on 20 Jan 2019 at the following timing. Gas to Diesel : At about 1631Hrs. Diesel to Gas : At about 1701Hrs.
20/1/2019,16:30,17:30,Fuel changeover test of Generating Unit TUASCCP5 was carried out and completed on 20 Jan 2019 at the following timing. Gas to Diesel : From 1631Hrs - 1641Hrs. Diesel to Gas : From 1713Hrs - 1722Hrs.
20/1/2019,19:00,19:30,High-Risk Operating State commence at 19:01Hrs on 20 Jan 2019. There is a Contingency Reserve Shortfall.
20/1/2019,19:30,20:00,Emergency Operating State commence at 19:31Hrs on 20 Jan 2019. There is a Contingency Reserve Shortfall.
21/1/2019,00:00,23:30,Outage of Generating Unit SERCCP1 on 21 Jan 2019 at 0001Hrs was without Final Approval/Consent.
21/1/2019,00:00,23:30,Outage of Generating Unit SNKCCP4 on 17 Jan 2019 at 1801Hrs was without Final Approval/Consent.
21/1/2019,00:00,23:30,SLNG has completed the electrical maintenance work on 25 Jan 2019 at 09:21Hrs.
21/1/2019,00:00,23:30,In view of the excess generation expected and to prevent severe overloading
21/1/2019,00:00,23:30,SLNG will be carrying out electrical maintenance work at the SLNG Terminal
21/1/2019,09:00,09:30,High-Risk Operating State commence at 09:01Hrs on 21 Jan 2019. There is a Contingency Reserve Shortfall.
21/1/2019,09:30,10:00,Emergency Operating State commence at 09:31Hrs on 21 Jan 2019. There is a Contingency Reserve Shortfall.
21/1/2019,11:00,23:30,Outage of Generating Unit SEMBCCP3 on 21 Jan 2019 at 1101Hrs was without Final Approval/Consent.
22/1/2019,00:00,23:30,In view of the excess generation expected and to prevent severe overloading
22/1/2019,00:00,23:30,SLNG will be carrying out electrical maintenance work at the SLNG Terminal
22/1/2019,00:00,23:30,Outage of Generating Unit SNKCCP4 on 17 Jan 2019 at 1801Hrs was without Final Approval/Consent.
22/1/2019,00:00,23:30,SLNG has completed the electrical maintenance work on 25 Jan 2019 at 09:21Hrs.
23/1/2019,00:00,23:30,In view of the excess generation expected and to prevent severe overloading
